GeneA GeneB
2902 388419
10881 219875
58506 51310
7477 28956
3204 342945
91392 58512
85409 55628
147381 4352
10473 202333
64764 30827
9753 55732
51202 142678
25953 56063
165215 1856
162282 84687
4686 10980
10383 27253
554235 9333
343578 80028
23373 5715
100507050 9581
54509 10263
260429 4212
90187 3226
6217 84687
79884 8045
374879 159989
4436 246330
387837 4863
23309 5992
149297 400935
100288323 117153
1362 7556
196403 200150
115509 207
84557 3671
348262 147040
5128 55659
9149 84807
160 23558
10869 4692
644100 219484
2261 2972
79027 22889
81545 10168
6144 10978
58484 91687
22954 285704
79156 121793
22845 8341
7555 22809
641654 283254
6615 390431
54875 284992
7545 55929
25844 8341
387763 124857
91461 23558
22981 753
55859 201931
22907 145258
139285 7030
9668 54386
8242 286053
1756 81628
152185 79924
6415 25953
375323 54997
8357 6135
22844 346389
23358 283298
155006 10168
286046 126006
827 6906
9755 127428
2804 80255
89801 11180
653499 375056
23373 83937
285349 81285
22996 25798
8330 2641
25798 58190
100127983 64847
387763 8851
54619 8085
55422 2581
150864 5296
5108 6651
26086 122953
4795 254879
124857 116535
8326 79628
2358 6913
4956 26525
9519 7477
153090 81629
25930 7056
162681 55320
9759 64423
220988 9351
201181 2118
100170841 80820
6804 11337
10869 8330
2615 23283
55422 1184
80742 2794
286499 10938
84446 646174
390431 10089
5935 285989
254228 51477
2830 339976
401612 4303
85416 57458
55577 146547
51690 5901
440 56061
27243 2787
23242 57666
26529 79607
51299 10262
2936 255626
4486 23177
10642 4692
8330 160777
1452 55726
55285 9668
55362 8339
84687 4908
1609 9651
80725 26038
157777 401992
3490 22863
55588 11184
28952 9684
9840 144717
2804 1856
80173 84687
171017 9684
81797 9915
390437 57526
8341 84128
220963 8722
199786 3656
83460 3306
51720 91748
8357 322
9413 84467
5727 160
54487 55066
64847 246329
408263 84530
11338 55337
4298 56160
388394 58512
81696 50943
387763 59271
11152 3352
9367 51343
27257 3229
92293 7226
10298 9990
55026 9668
100170841 10897
7532 11079
9668 51729
10370 10498
10664 11313
8409 7592
389114 23028
57335 492311
3897 84530
5709 3845
84826 23179
4976 9668
56121 11188
3265 7371
79442 121340
1746 9671
9363 57688
84467 23247
53344 126402
9228 122618
8669 391
159296 92211
51406 57523
22841 729533
26999 10123
55859 115265
54103 27345
285193 24
84033 92304
79917 4693
84446 8445
84674 83953
219447 7976
8339 55011
554235 338761
5569 54809
84687 56341
8541 83638
133308 8811
6853 8463
100144748 9666
9130 221687
349075 65003
64218 83590
6476 118460
400793 9732
79177 5923
440044 54510
10014 124817
27090 327
64225 3226
827 30827
29085 160760
25953 219738
200312 55761
23137 4898
5956 57216
55083 10472
83887 2305
80764 23770
79413 26273
56603 53339
116448 6883
90187 84916
81797 8614
51428 11079
57106 54866
27257 10524
339318 55031
10124 8572
7745 115265
92002 50801
23071 117608
81620 5777
2697 29058
170954 91392
79816 84660
284656 23507
156 29942
9914 51332
115265 8483
138311 23209
5015 338761
4199 5013
389856 9031
10505 57106
8242 11170
63940 6231
392309 10452
121340 3352
57655 81539
254042 259295
26261 3176
55665 142678
51780 283849
89848 9762
201299 23247
126353 5002
64764 10432
23413 57567
284252 112574
154790 246329
80255 30846
201516 3687
54329 53834
9978 7064
9616 83480
8541 56853
100127983 342667
7769 79177
23424 64856
203522 25980
1789 148268
341799 4352
8353 28951
5010 8463
134549 55352
2648 23201
3775 4692
51160 375612
390259 4846
84924 84063
9820 10858
252969 23492
9755 57718
84905 51477
10235 6624
22907 5450
285676 203245
148268 256435
9394 22879
81488 9789
10519 8045
83590 338761
117608 25836
22996 4956
4974 23334
51230 10489
7148 753
1735 143425
5169 965
9114 64856
53917 246329
1046 3376
8771 9040
5078 64375
9907 2852
25789 11176
6731 113451
286499 11072
1746 112
5688 7546
4161 6217
54913 4692
729665 83894
64855 6098
117608 94097
7483 6886
29801 257160
100170841 7016
388552 2730
145407 1063
51157 406
9128 57662
221895 153572
55285 4841
9747 84146
10612 200312
147040 84871
85508 5394
55646 145741
23506 65243
10385 1456
9333 430
23354 23326
56160 90809
9394 146850
222950 79633
51368 58158
92129 23076
79631 341359
8351 55831
23108 26517
8575 23351
5569 91683
222950 11282
100130827 219681
939 79803
10634 6615
5064 6776
24138 7733
79009 7483
63035 10858
7349 84808
84792 221927
26953 5709
5956 5557
390059 2339
3017 285268
6839 26273
23363 2334
22885 79004
83857 100287284
8341 1456
554235 84687
29942 5598
4692 4297
283160 115584
55011 58473
140876 729533
80108 9411
348262 9351
390093 63982
23179 55182
20 83657
53917 81629
430 25973
554235 283310
25980 54344
1908 116362
29946 5763
28969 84667
348262 338761
222229 904
132671 8045
220382 22889
10881 10212
23040 55765
5935 23403
23354 25789
199720 4828
338872 10873
6872 81628
65057 10024
8351 6434
523 653240
1287 3098
79616 84936
166815 10285
5956 6632
25842 4637
3101 84249
25798 7349
492311 25953
25974 388585
57688 5476
11282 145258
79903 1747
386672 1911
3689 390197
149420 127294
84924 114991
116535 3352
441669 366
151651 3902
4818 3927
23020 147040
10497 26517
23533 2827
22852 79674
79633 57369
1649 341799
115207 9844
55049 284656
348262 1311
64946 4123
7627 221037
390437 79677
7348 81629
7226 945
23014 23334
100529097 282618
20 2034
7692 27121
2556 30827
83695 29087
64405 126374
10075 93377
8425 83638
23269 26005
340543 6668
622 150223
5143 148022
5600 7481
7762 30836
9592 10661
9401 54058
23242 8602
430 4209
51725 246329
81551 29785
11180 200312
6909 54958
84861 66005
51121 57520
1907 10102
199731 83442
1339 246329
55207 1141
51477 79768
79624 55111
4838 64856
283160 150465
11270 284759
55167 113451
6813 57567
56126 388939
64579 317772
25876 58473
91392 29946
80896 84504
219285 390168
6336 7137
9146 57597
4144 51147
1759 126119
387263 10199
23658 5986
163175 257160
6223 4848
374308 57540
23269 1756
1453 28511
9524 9955
23001 11173
9379 8073
10169 8621
30846 8515
837 55699
80311 8986
57622 51310
283471 837
346517 55825
29801 8575
10612 5818
389432 1436
6878 390259
100130613 81034
3358 7224
51545 55075
441911 81704
81551 7170
29114 30827
100170841 1856
91300 57523
29085 254187
201299 23268
1551 22920
5589 9092
284656 3226
7538 84314
8705 54765
29882 51096
23277 121340
200942 6749
6872 91151
80139 27132
10168 30008
84287 55929
23787 57106
4289 7546
1211 10858
7738 118987
390059 4957
2137 7545
8386 8388
84248 150365
22907 64601
554235 10212
9533 6632
51285 4637
79012 124857
57495 10798
92002 4926
3788 25806
10385 9129
6556 114770
257397 375791
6132 399473
7534 5062
9130 55257
3228 79577
22808 54858
8346 51725
54510 1339
197370 353133
388341 57106
25924 253725
4692 84926
392862 80128
283849 54780
59286 55223
51523 63941
388015 7517
4692 54855
51561 121274
8341 84905
1062 118490
344167 2079
387263 124583
83716 51513
128360 5816
7733 341799
55214 10168
23108 10385
286053 51477
8708 118460
9311 9263
23272 84330
554235 80255
6872 5218
23089 25913
5900 5589
51298 3875
151354 51127
186 732
50831 118460
57644 26273
126006 338761
60436 94005
221092 284521
63035 64375
115572 6749
7745 1396
11151 58158
134187 4597
79665 127687
148823 10076
3760 678
131149 342979
55272 57216
390093 83933
10251 64418
92002 55011
387763 7483
390078 10085
1846 23593
126374 2787
284069 123720
54997 9415
579 26137
642968 7410
10383 6130
79324 2245
80162 85414
389207 9955
23177 4838
8387 122970
84945 10946
221458 84851
827 11180
56133 84941
57721 399473
2187 65057
84318 54344
8994 55911
154664 5788
11282 266722
10957 1938
152877 8874
26005 79009
2196 83541
139189 165904
6813 5959
25798 10669
55777 80731
64342 7556
5522 8924
375775 79087
222183 341799
155382 1147
26339 23208
147906 54997
26953 400916
126402 374768
81704 837
123103 10661
6018 64766
11047 126308
64756 64856
51085 1007
27112 29765
56987 57189
10123 79290
341152 2775
3836 283373
643226 116535
3228 144108
205564 1063
51477 161742
23705 51127
22882 51027
4752 4946
54462 6098
10168 63982
115752 256933
23269 27332
440 10081
8341 90187
23617 84970
6861 5563
55829 1400
57799 6187
341152 23462
23272 23770
51441 10385
186 6615
57654 50651
5605 58509
91392 493829
162979 84687
56954 1565
147040 64766
222950 58190
6640 26232
7791 3205
51230 57216
79734 83755
3755 596
79616 401145
28316 5424
7552 7425
6533 127391
219447 219982
199704 26091
25794 162979
64284 2621
286204 23140
3228 23201
8022 6620
7083 5630
8341 162282
286046 27302
11156 10412
7584 8708
7263 57644
79442 338761
11013 113791
3055 148268
10383 6123
25798 170692
8346 84285
114823 54361
79581 10858
59343 10269
27030 122651
50700 10858
10246 57455
654231 22888
201475 91151
338662 23201
51691 399473
8341 7566
26267 5792
390154 89782
90060 1954
810 401992
7586 51163
22897 25909
79581 7477
57020 729533
400950 5288
93408 84326
1154 144124
7552 285349
7837 51181
5956 84418
81551 128434
131616 57455
4907 64856
339122 11311
84929 6649
25789 128272
55529 127829
387763 8515
5010 23558
57495 8341
6663 196403
7574 6786
149478 9684
784 29114
390261 167681
64848 219875
122970 80263
170685 6729
643338 341799
84969 51310
4772 10194
375612 27302
56949 7080
9168 9120
6632 391
127003 113675
1954 10432
2592 201255
7574 54780
8545 730094
5189 165140
6659 7107
23384 65078
51406 7423
4692 114882
157680 9472
100381270 344191
154790 79633
55342 6474
26267 54969
2846 23066
115557 27433
51412 8341
9938 1856
7001 55208
128637 1396
56654 55837
29993 29799
440097 81876
7105 345462
57693 27327
9371 7574
57484 54345
6142 54509
26517 57111
55320 117153
10318 26290
23533 4692
3788 128853
85508 154810
54329 84687
2909 9129
10881 81628
6098 2886
387763 4296
56126 55720
26017 4848
253559 145645
254065 55640
84503 53947
344805 8636
85459 253143
23066 23357
25822 26051
10368 448834
140467 10209
5601 4904
54107 27252
6949 55006
83541 123099
8648 9351
6949 3587
8871 84936
9824 51249
23764 162466
11156 58190
25976 285349
79921 79915
23133 402682
84926 81559
5956 5204
153443 285331
440044 164633
6142 2905
284656 125988
9668 197131
375704 3226
3198 9351
83988 2783
64848 79012
57187 10664
353323 9375
1060 701
375704 492311
56654 27254
3673 84226
10168 51602
84687 5612
8330 83442
201798 253725
57655 5540
5598 23401
389941 8338
22869 8590
5956 5333
51441 83755
9232 9170
2556 4692
4868 126402
387755 6491
84861 399473
8266 23208
27112 84530
3049 54546
81628 83657
3276 5935
65062 6370
90 1456
100127983 6776
341799 220382
7551 27152
10817 170850
27012 84530
9684 6614
23363 146198
6567 399473
57495 80148
84312 23648
7477 29785
730130 10163
389090 10253
27202 7083
64601 3236
84861 55777
201181 314
340529 988
91392 10633
3013 5376
8643 7993
26267 5569
353274 55785
186 8431
26145 6223
10960 23403
9147 121274
780 9351
81628 9129
5818 91544
55109 256006
388551 57715
51725 121340
93343 2615
55957 90203
50831 339669
29946 27122
84924 121274
89890 729059
55646 50651
5799 54058
146779 374786
1482 5818
55922 8242
79442 554235
7978 492311
117608 9852
1286 80071
23112 7089
91663 80003
26496 91683
7223 54345
399473 55837
26517 4761
8905 2619
6872 378925
55802 23363
340267 5902
3445 387748
131377 54850
222068 3400
6223 6597
10251 219875
390259 387763
28985 10605
22928 6233
680 84437
10396 8971
26496 56121
84033 56996
5956 7348
26245 81545
4097 126755
6949 2189
147381 7423
85445 125950
119694 387
9755 51361
5218 3692
6098 729
5324 117154
11285 8216
6878 6187
4692 9671
5292 11176
220988 6137
8386 114781
164633 30846
89792 11313
85508 23632
64921 4692
222229 80184
402415 7791
26529 57528
7552 23152
125988 430
57688 51368
284759 85450
57180 71
8831 3227
6921 846
2870 10168
399979 10557
55181 51127
51399 10550
5356 283337
8339 27190
8505 959
22907 23020
79027 57610
3228 8347
10927 2257
23439 8341
6201 8907
339896 92609
89848 2615
54475 196403
286046 57587
121340 23705
10186 2784
1576 9498
84276 341799
342372 221061
886 161394
2846 200312
146206 115509
25798 1311
79665 23334
203522 55011
286046 4761
1756 115509
5522 7732
114823 6636
5424 84871
60673 7423
90293 7257
6169 80818
2193 80206
66000 23066
206358 147923
57007 59286
60673 22888
139411 29942
84033 84894
146547 81539
646625 353274
1981 6261
51127 3914
29803 89886
8187 203102
2788 23769
11152 10978
83541 91300
390429 64743
375791 222950
56121 202333
2204 4608
6335 399473
4994 91544
8216 83657
1961 124925
735 284532
6872 286046
79020 54850
51282 147646
2865 91653
84168 64100
3021 6150
30832 6640
6142 9412
119772 197370
81688 3015
390093 29988
2595 23401
9401 26269
23677 57521
138716 5792
375704 26525
84125 286826
23439 399473
60 9337
54457 53615
8330 8851
5956 29942
8204 7574
259307 646658
8228 23221
408 4192
79960 116151
2902 80725
1432 3229
11180 54780
85438 25876
79631 255738
27175 6943
92002 1362
55272 84894
4917 8788
8216 5476
6098 9099
63940 6142
7082 4798
7158 55791
6373 8519
10517 9716
51477 9755
57493 84874
23403 79009
381 26517
2334 7538
147381 80818
5476 284071
64223 100529063
10811 57705
9149 23558
2909 84033
84167 83849
10092 11022
344657 161394
7791 57649
26267 579
1027 1911
5956 126006
6861 55175
7066 25777
7538 1362
154790 7348
116535 56944
23363 85438
79980 65057
66035 8613
730 50838
92293 23242
148254 9274
283849 377
11176 6273
401565 375791
643226 64856
23133 353133
6839 7089
387763 84861
554235 402415
91653 115939
643965 9812
441476 80851
22979 8357
84467 1613
54942 84264
157869 1856
1995 8761
1831 1756
25794 25798
124857 83657
83475 254173
146198 23644
5459 9670
286046 84287
440956 340529
8341 2641
7423 387755
2619 55837
22899 2101
26608 146059
100130519 126129
22889 81629
9687 23504
84268 7538
53353 79768
64848 93624
146212 1396
9314 4804
100129792 124989
404037 84206
8386 90187
2719 64090
3426 5795
6853 51230
5452 79933
6853 7471
200403 80150
51310 401
80199 7556
7349 9755
29946 23139
92002 10089
11282 1856
117608 126695
28952 23338
9755 11151
28514 50614
137209 578
23433 51659
440829 54810
23759 871
57526 80108
152877 64137
2491 23403
57130 23357
8479 51199
286499 55929
200942 399473
6477 64499
56270 1965
7105 254065
84816 147912
128637 388552
155061 8266
89780 3918
7106 9670
6531 348013
125058 9321
6005 6708
6015 7485
390259 143879
92558 64072
84861 8648
10473 133
