GeneA GeneB
1123 6895
10544 633
51750 51021
7052 5236
687 1802
694 230
7108 10557
811 29127
23344 6446
10270 112950
8841 6342
8766 79716
7105 27072
23534 7103
23057 6304
7874 56889
22823 1445
1054 10745
678 9710
10614 572
8312 9961
10695 2697
10525 8904
375449 6301
51569 10208
7167 7088
6829 6742
83448 5706
10888 8321
8517 7264
7554 10921
10298 2109
3376 1396
6832 23210
64754 1808
4637 5891
10682 54521
5624 79961
488 5092
2737 4830
8315 3066
8900 3182
89766 25966
392 5547
7321 79622
7301 55699
9451 4282
4170 6832
51564 5883
79073 283450
10020 3240
1840 4501
5092 5194
5516 80347
7013 6184
9276 29796
7013 23503
3551 10681
3956 718
8732 51385
1119 4282
1503 4208
6776 6192
22887 8480
8202 2634
5359 9695
6697 79735
5294 1662
5320 51375
4232 9871
1508 10610
5591 57827
2077 55818
3708 23410
8022 9143
7494 8837
6461 3383
8574 29083
10533 5936
84722 5092
3925 55723
6908 54477
661 6347
27243 79961
4696 22908
55223 10478
5709 5859
4048 293
51701 54386
53904 79600
3489 6382
7867 6347
5188 8974
79850 6509
8313 9275
51116 79080
54850 63933
54681 64167
79902 3993
80349 27348
2805 10057
9290 1052
54578 6192
7874 595
7389 5721
2313 1147
56647 10046
221692 4282
10013 7416
5446 9711
3171 3162
3398 27013
5816 11013
6389 4282
5170 10549
1955 5909
6427 55608
1452 23234
25801 79080
6605 2109
51268 56889
26762 22827
29763 60509
8165 23089
8844 6141
80347 23326
10381 1633
5581 10318
8531 10551
54899 22934
4664 10628
3033 55113
4297 1475
3294 9712
5599 9688
3663 27095
3832 10409
10810 55033
221692 5777
9070 7905
875 24145
2263 7189
2627 8312
5763 140609
3601 7277
3419 3482
10914 3096
226 51293
6697 55215
471 22908
6832 10456
3726 6461
2224 10775
10477 9637
8408 1301
10153 10099
3673 26872
1385 4216
403 9686
4154 10180
255738 58472
10206 23275
9788 2548
7321 3978
4175 55958
8892 55723
11107 26001
55662 51569
2831 3682
3358 642
2946 2697
50808 178
5743 1301
23522 29883
2747 8531
25799 5588
80150 6305
5437 64783
7852 27336
9770 9801
10254 23536
55818 3157
5357 9801
5608 54438
80216 3108
3399 9738
161 5901
22859 4931
8829 10681
65057 10417
10013 9837
8050 2770
3670 5111
4998 23355
133522 6241
57211 22934
1875 2770
7314 54539
80762 54442
11179 4282
231 84159
51284 2778
9318 58525
7001 6195
378 991
4864 7453
8874 1994
25 7074
7353 26020
84515 55379
4677 6304
79751 54504
26298 10904
7106 51024
93 29127
5446 2778
2810 6009
2908 5588
5925 7105
5728 5997
1958 28960
9375 63917
6259 25788
221692 8638
8651 5547
7407 133
387 11065
8941 26136
2078 55255
9604 10969
3235 25825
4092 3122
472 9710
114904 54700
4016 27242
167826 375346
645 2697
54681 23463
7020 5300
1837 6915
22828 8050
256281 6697
472 4830
57616 7703
1955 9817
10771 5058
1949 55256
25885 6697
5867 10190
644 5198
6647 2736
1509 991
7296 9986
54623 11113
672 51382
22955 5300
3985 7936
3737 991
140803 23512
9517 9518
11083 29925
8550 9077
8403 8204
5887 10285
56654 55699
7376 9518
6193 23521
9989 3148
10254 4154
56997 51026
11340 9690
24149 23788
25 22954
10392 5347
4691 29916
29978 5721
25942 3490
285676 23378
4835 6697
5792 1026
3309 9738
53831 5588
5209 23397
866 10202
5091 51026
8737 2926
5689 1854
6598 1643
10923 23326
1314 9055
5573 5588
7248 2034
9770 54210
11015 8317
4709 27346
10113 51116
8945 3638
57222 25793
5716 7431
26472 1808
1949 25793
2744 10444
604 54499
1503 22827
3643 4282
2313 392
1747 2770
255725 57658
4923 55450
10723 58478
218 79080
993 5588
2932 1870
7471 7298
2115 5438
9512 57406
6201 835
9519 9531
25966 90861
6303 665
55179 79071
7155 6304
2521 5468
6193 6307
6603 5290
47 3122
847 5898
7316 624
4055 64236
3992 51021
6275 79902
1959 23670
4931 4599
8543 26001
10523 16
5547 80146
51635 2108
7078 7103
1504 11100
2280 2109
83939 664
166793 3108
2629 55699
10038 80349
5573 10007
10921 1396
11197 5265
1728 55294
9770 4591
51593 5106
4170 51375
7013 9885
2639 5986
23210 392
112398 2896
7314 11167
995 79073
6829 6839
10641 30
81570 9518
100527963 695
1445 873
83737 23378
5708 4835
595 10273
58492 2131
2548 6184
3930 4118
2745 3315
29082 58533
7187 2887
9221 262
5217 25966
340371 3856
4154 1642
10617 80758
64319 22827
7486 23705
24140 5468
9928 8050
53343 10146
2944 4282
221188 10057
7332 54504
50813 2091
6258 3480
23244 4208
2235 51282
23753 11197
6625 22796
23038 27092
56956 11000
10972 8347
10898 3315
80274 10057
8574 5154
355 55620
11275 23635
375449 27122
84669 58472
10059 200081
6657 3800
1045 79590
3156 230
7518 51056
6050 11130
5898 51375
340156 54681
593 5725
537 994
717 4023
8751 83743
10641 10953
8974 54934
29078 22934
6210 387
5859 51001
11200 5216
1616 23067
3383 8869
10523 9141
51182 7866
23300 6804
3726 670
7423 7105
7301 2070
54386 5696
6188 375346
84878 22908
7415 10962
10285 51070
4893 8870
127396 10576
6597 1500
9512 10617
481 64428
6491 6856
836 55859
10146 22827
1875 79677
64863 9518
2944 55748
7480 10617
5092 1653
5723 1808
1642 26520
6203 7045
4149 6253
9061 55825
7357 4282
5782 7422
10113 1647
6818 6304
57057 5440
1738 23230
8829 182
5547 22841
51347 5347
4486 5357
23344 7031
4077 7846
5796 8312
4899 291
11014 5525
10617 133
9020 4939
7046 10146
7832 56954
83999 7298
23314 2171
5345 7466
57512 56654
25942 6461
112858 8624
65975 22794
7480 1445
2778 6812
5813 1465
5243 23406
91464 991
6598 5927
8804 3146
22938 90861
3832 5891
84328 9711
1616 328
7511 1069
60 1891
6714 201254
984 4780
1363 708
1123 10482
5321 5265
84547 63874
9900 22838
10057 2132
3670 128
9653 10493
54821 2004
5092 54529
593 9275
23244 7431
6464 58472
7020 10038
439 3482
7405 23397
7078 481
35 6192
5867 9143
6188 6234
8322 1066
701 1465
22809 6382
6928 7466
3198 994
58495 4833
79711 10797
4087 84159
5608 1164
2287 10298
148479 85236
1643 55144
10365 230
5578 4850
4048 25875
4835 1052
51593 8344
4801 7982
1385 11341
50943 8312
6647 25837
375318 9518
23410 23463
10524 1066
8891 2523
8737 5223
10644 22827
90993 347902
2113 9988
9314 6461
6294 7099
11015 64943
64764 56888
5610 4931
23224 8815
221895 64135
5170 6182
5378 2026
3265 10318
5236 10797
57819 9670
10285 10013
7919 10904
4605 9212
3171 10972
5571 857
121599 2770
10493 9847
55722 10298
3456 1906
3297 25901
23475 1465
348 1622
8892 51035
51015 4125
2863 8678
85236 5743
23266 3956
27347 1465
3385 1978
340273 9903
23585 390
6696 5693
7272 25966
7186 3576
1956 5216
55968 307
7292 642
6598 672
8892 1663
5127 51316
1859 4118
353322 25966
27020 5950
340385 5216
4938 7159
1123 8357
5708 51514
6772 9816
3832 58477
9289 5216
3553 7743
26511 5300
4122 10797
5091 55831
25976 9101
55011 5096
10617 6307
5294 51021
35 133
26472 11065
115992 11197
771 51382
112812 4780
861 54386
488 55069
993 7153
6201 26054
7840 5571
94235 56947
1738 138162
9641 25840
7078 30851
139760 22908
8841 54939
5608 2185
6474 10318
222545 4232
83550 687
51015 5547
6657 6192
6011 54541
5997 7153
6491 9217
10135 976
7157 8870
1854 514
10139 1871
127396 55699
2673 8932
9133 3157
7186 6461
8841 79143
56997 26128
1287 23142
1389 81619
192669 5529
7994 7466
1983 976
712 1066
5682 7466
2857 6839
3978 23368
5629 5891
386724 5216
23401 8079
84969 3315
2149 142
55274 1635
55011 28966
163059 22796
54915 7106
2185 80201
5829 9702
6567 55893
847 50810
23466 6509
10014 8869
50808 9133
2961 25987
1195 466
84775 10190
2534 9801
6915 57613
2313 10273
2353 22905
53343 1870
5029 54733
25797 10318
5747 7167
9618 4282
7803 23038
2064 5335
4792 375346
1031 4070
6210 51293
2475 5721
93594 22827
57172 54541
9276 2171
5573 347902
167465 23335
390212 10797
2118 5331
11343 7157
80150 8574
25 7018
2033 2697
5294 4208
8517 9811
7866 3226
54811 2109
9900 991
23235 670
51593 3006
2674 329
4710 1301
5947 595
26020 79850
10923 2109
5909 2961
2643 23097
350 5223
10856 5691
51422 1514
22894 8318
8900 178
4067 3162
7541 3066
56938 7086
2064 23585
6428 1514
7013 3815
5300 79033
2931 2131
51182 51499
8848 23131
1513 27175
808 2697
9063 64080
5430 55608
894 5829
51070 22889
5636 26511
355 445
3791 5693
9805 4105
57474 4817
7849 54881
55644 64943
435 4830
11072 4830
7357 10523
56675 9128
780 7763
1875 51021
2059 9818
5170 5092
2954 55111
23476 5092
1616 960
4482 28969
9709 51347
5198 29978
5547 11065
6723 4783
3416 6696
114609 4016
9441 10491
2966 29978
9697 9232
2623 23335
7405 22934
1440 57761
6093 10057
122618 4602
112885 51439
3560 23635
8915 30851
2961 10969
1840 5800
3927 6603
85236 1475
286530 351
3098 22974
23536 5216
984 5585
83440 114884
9697 9879
7525 29911
79170 231
2778 55974
7157 63940
5883 3875
2523 155066
8243 8417
26520 5696
51079 23647
10473 51385
3226 5359
23466 8834
5134 64167
4717 8050
2731 6696
2263 4016
7494 9903
2494 64167
6883 3098
6794 10463
3113 10212
2618 4200
1009 3329
3225 256364
4191 9133
283 1301
51295 3775
53615 23338
83931 8061
84333 960
6513 7764
1031 100133941
3726 6909
9322 51116
51295 5438
79705 3043
1407 328
10247 6509
10201 5831
4698 57720
29911 11200
6201 4860
5523 57406
64425 1509
310 22794
9314 4232
2078 9867
4139 10059
3104 5111
10000 8895
8727 2483
5879 23076
50808 80347
7088 3162
8996 51021
5918 5529
90655 1788
162979 5018
5320 4998
1212 10563
2583 23410
51804 79094
10652 9695
4205 51569
6097 23130
10365 23512
1728 4599
1080 11007
8655 6636
8382 10606
5440 3162
2767 55643
55229 207
8022 6697
51070 977
55191 5525
5898 22887
1499 3838
10856 7189
51021 10025
127540 1301
22818 332
11083 3385
5609 4860
11230 51170
5690 10043
5573 79752
1027 1001
11200 3480
3635 3315
1062 9641
10732 8339
5029 7298
84617 6182
51466 10190
3227 10221
140609 5058
2015 4154
5230 1066
4886 58472
8573 57019
114785 5696
10888 5829
7444 9903
222545 390
10972 10681
3297 6390
5371 56654
1019 7298
30 55699
599 51056
80237 10617
31 10551
3788 3553
345 23386
23326 56997
55223 7277
7158 1789
4704 158471
112858 5708
8444 661
6591 481
11343 56616
8408 79073
1326 207
2624 3956
91133 51160
8826 59342
7077 29978
388585 5796
3895 152559
2078 8321
8803 7298
378 1647
431707 6626
8554 8444
1154 11044
3242 10046
9653 387
22823 5634
6427 2517
6829 2261
1962 7168
386724 51433
5568 26872
1837 3122
8508 85236
23528 1301
581 79080
10544 3566
3572 51081
4439 6509
7533 4605
10765 10007
3131 3315
51684 85236
1806 2896
6657 7298
8833 80208
4313 1738
6722 5747
5538 302
6566 3930
4664 1653
83999 10610
10113 397
27095 7106
22818 7334
10494 1808
25976 7411
8202 10227
5709 3615
2908 63925
26750 23588
1955 3775
10953 54509
7376 3383
4143 6675
5198 3028
4698 5499
23493 1429
8737 2274
9404 9738
2230 51203
10113 22883
10921 10589
637 4312
23411 10557
5257 5627
127396 5111
10494 2582
641 80097
4487 2131
1728 5255
355 54210
348 64167
7389 51171
3123 4925
55818 1870
5770 3066
5887 9914
1431 10276
54566 1808
94103 11232
51741 23314
3845 10541
1154 6832
10856 3615
79759 7045
7486 5499
10488 23705
10904 8357
1616 1628
7080 55818
11015 10400
1163 8480
9112 7866
7546 23300
147686 57192
8550 27090
51441 835
85481 23512
8841 9275
1962 10417
5245 5018
3329 84890
339403 84722
8738 3694
81786 85377
865 5715
8554 8574
79961 158471
54957 6382
23314 57228
159296 375449
1385 7485
84811 1066
624 28974
57449 5588
6598 58472
22887 3945
4232 5331
7852 23321
386724 23647
2274 116987
81570 23014
3087 55316
4154 53373
25 5891
965 11253
9817 2697
1027 1788
8703 79643
8637 5223
2175 102
558 54442
64116 27242
3755 65258
10468 64167
1646 3960
2034 5901
6097 26515
4613 3956
1195 56997
7832 5442
22894 54504
51203 51382
8323 5373
7416 140459
2235 5971
8543 29763
6663 3775
51776 51021
1385 9183
2554 4860
120103 5331
57178 5827
10000 6812
5228 3066
23 26020
50604 3459
1111 23406
11215 2821
204 23029
4143 7298
1513 8349
64324 7980
6611 3636
10892 5447
3832 10152
6611 5696
91 26001
211 1490
8692 85236
2057 1399
114904 5770
7311 23378
7357 57707
5966 4282
23223 7850
4618 8140
5424 55008
2869 79073
151742 25966
2593 10681
27 1859
51284 25987
54472 8363
6647 1870
6389 23635
27109 2737
5901 2539
10142 7009
3169 57192
8527 6304
5091 10046
25803 8508
5566 741
22933 3682
11325 29919
10007 3956
31 7086
221 375346
10146 80209
966 727
1212 2548
28960 22795
23384 55620
9133 7083
29763 8895
4217 81533
9868 10320
7280 5501
1376 11001
11136 5111
5031 1429
1906 6990
54386 29928
11184 3337
51056 5982
6009 5331
56731 11331
4841 93487
9093 3930
1613 2101
2131 51001
1314 22872
5434 4794
10617 9130
7718 8243
23075 3667
4286 8444
1906 6304
64710 53343
2309 4496
6119 55146
50813 22934
5547 3856
571 896
25839 5583
53343 3934
27346 10245
117289 2048
3553 23131
5092 2551
6207 9518
6603 25793
1468 3611
6258 6611
387 1965
5829 6192
2793 5361
10652 64748
81579 1633
10058 9817
8692 3337
54941 11167
4665 10059
7942 3491
79712 1808
6778 9133
81570 56924
1045 27336
64943 10972
10971 7086
6233 259266
7481 57761
9700 51160
3490 7088
7026 8914
8625 26227
7311 873
3566 2001
863 8800
163688 37
5580 4282
158809 3613
7184 79961
11245 6182
3398 11065
3815 1051
3125 1649
80237 392
1666 65057
388 29083
3799 1396
183 5019
4904 9267
3215 6275
4602 23585
81539 836
55229 66008
8031 23406
1869 1917
10523 51011
64067 55859
375449 8607
5170 29927
2781 54438
85315 8574
6240 23654
80714 54504
7384 10498
2185 3692
8508 11197
7867 124583
5337 842
4351 51071
9374 54472
4234 389
5188 4172
7052 51001
147746 3682
58477 51569
9270 392
2987 51116
64746 54442
1045 80212
4174 5111
486 9690
27347 51071
5438 5289
50810 2109
2079 11004
2539 6182
56889 5238
7353 1647
9788 27122
23378 4636
8678 10845
79862 25825
2131 6812
3708 5467
384 5018
80306 51282
65125 200734
10392 10525
51741 3315
355 7086
3221 1396
10312 93594
2634 1738
4792 10797
59352 5354
9019 1808
8639 7153
10769 79961
6622 7431
901 3329
4668 51495
5531 5111
2887 10813
9771 54442
7353 51103
2908 79947
22818 1788
527 5588
162979 55748
8667 64167
1747 5971
10525 4794
5434 3838
760 6603
7168 5641
5920 4830
6207 55081
2937 85236
28985 64429
54442 2288
84823 54504
7803 63875
55634 23335
291 10152
4204 6650
22887 51094
3320 5971
10657 11344
6196 1616
4067 10904
7431 10273
8607 780
390148 57192
1958 11313
3636 6574
10651 29978
124274 10320
10352 10476
7010 12
5914 6507
5689 983
9601 27339
10641 79073
10775 3454
11344 1396
7431 5863
1491 10972
55082 2184
8829 8869
162979 140462
1994 6251
11142 3251
965 9710
55111 1069
10827 55620
9653 10046
5034 729238
7264 10465
9322 7272
22818 6428
5253 2261
8678 128
23532 10451
7264 58486
1389 54785
81533 5111
310 79077
6799 23585
8986 124583
23401 7411
4055 5050
5294 10190
58495 10681
5590 347902
1649 83743
55176 54499
4798 10857
4801 10320
26271 5696
4172 5425
8535 51005
10329 1475
2064 6648
2242 55748
55968 5641
5438 23075
6829 813
4968 10972
50813 6182
929 6192
6391 10146
7026 1650
10557 4680
8050 23397
54442 23659
1856 9847
167826 54442
84328 79654
3827 23659
161 8733
58472 10298
9833 3945
7167 128
9770 3486
221188 54148
3249 5927
5894 124583
10138 4792
83550 5901
4849 5111
162979 3566
353322 10635
64135 7846
4258 665
4860 23039
24148 55177
231 6347
1488 3486
6478 9833
80818 23271
958 22836
83593 54505
83550 1514
56998 26973
7994 4609
8317 3856
23075 4293
7088 23597
5610 3312
2645 51382
6223 355
55129 57406
146434 58533
166793 22889
55278 310
85236 3454
6890 9847
5294 26520
6871 1001
54108 8050
6894 10013
8535 23517
26762 214
8464 3337
55662 6472
5832 63874
54623 284325
114785 26020
1052 55699
7855 81533
4616 5216
324 4072
7337 4282
8996 12
25799 56993
51335 3956
7528 3385
64324 9217
256364 55324
11164 9926
1389 10237
5423 54969
8444 27044
50 81544
431707 4602
2861 754
2122 3875
63892 1212
344 8518
1949 8266
1026 4288
481 5111
23670 3055
10616 12
3309 5836
5310 55957
2356 9926
9817 6609
1112 25984
10950 57761
388 23463
8061 23173
9869 4482
7764 11007
79090 22908
6657 727
5654 6480
5327 4791
10127 4696
3312 4927
4487 2697
5645 57192
3227 6284
8780 11142
995 6277
6197 29978
8403 5423
10694 58526
7483 23089
4893 211
25842 5300
30836 25788
10127 54210
23149 4783
1329 1445
332 7031
2066 9518
4299 9650
51385 114932
7415 5257
57787 10559
5170 79663
27339 57215
5723 22827
5287 54499
3034 4953
9612 440026
2770 22794
10557 23097
57634 7846
389840 6192
7296 140459
